freq_uHz,snr
1003.54220,0.64989
1003.55013,1.13620
1003.55806,0.10899
1003.56599,0.23819
1003.57392,0.14952
1003.58185,2.05526
1003.58978,0.03986
1003.59771,2.61527
1003.60564,0.89700
1003.61357,0.49644
1003.62150,2.51689
1003.62943,1.45345
1003.63736,0.24973
1003.64529,0.85109
1003.65322,4.13126
1003.66115,0.91784
1003.66908,0.07153
1003.67701,0.26337
1003.68494,1.05491
1003.69287,1.77967
1003.70080,0.34096
1003.70873,0.31586
1003.71666,0.69346
1003.72459,0.46461
1003.73252,2.30548
1003.74045,0.53411
1003.74838,0.57584
1003.75631,4.20597
1003.76424,0.95141
1003.77217,0.65728
1003.78010,0.54941
1003.78803,0.93843
1003.79596,0.37427
1003.80389,1.13548
1003.81182,1.89481
1003.81975,1.26084
1003.82768,0.08113
1003.83561,0.95442
1003.84354,0.29987
1003.85147,0.27436
1003.85940,0.42225
1003.86733,0.09037
1003.87526,0.25011
1003.88319,1.74681
1003.89112,3.49098
1003.89905,3.10851
1003.90698,1.51134
1003.91491,0.60720
1003.92284,1.75166
1003.93077,0.22286
1003.93870,0.32322
1003.94663,1.96169
1003.95456,0.60249
1003.96249,0.45265
1003.97042,0.76207
1003.97835,0.02528
1003.98628,0.26593
1003.99421,0.97317
1004.00214,2.21973
1004.01007,0.28626
1004.01800,0.25088
1004.02593,1.47250
1004.03386,0.30220
1004.04179,1.14813
1004.04972,0.64743
1004.05765,3.77891
1004.06558,0.02608
1004.07351,0.83422
1004.08144,0.71066
1004.08937,0.36888
1004.09730,4.04932
1004.10523,1.54225
1004.11316,0.21117
1004.12109,0.41282
1004.12902,1.22663
1004.13695,0.68515
1004.14488,1.37512
1004.15281,0.47518
1004.16074,0.66384
1004.16867,2.43422
1004.17660,1.38994
1004.18453,0.22810
1004.19246,0.38387
1004.20040,0.21881
1004.20833,0.40155
1004.21626,0.57963
1004.22419,0.19678
1004.23212,0.75076
1004.24005,0.95108
1004.24798,1.30877
1004.25591,1.37078
1004.26384,0.47294
1004.27177,0.66742
1004.27970,0.31755
1004.28763,0.57155
1004.29556,0.50022
1004.30349,1.19036
1004.31142,1.35121
1004.31935,0.63701
1004.32728,0.07903
1004.33521,0.14251
1004.34314,2.37773
1004.35107,0.88334
1004.35900,1.86964
1004.36693,1.69600
1004.37486,0.81153
1004.38279,0.28859
1004.39072,1.33348
1004.39865,2.38786
1004.40658,2.14230
1004.41451,1.10607
1004.42244,0.89058
1004.43037,0.31179
1004.43830,1.81692
1004.44623,1.34734
1004.45416,0.55237
1004.46209,1.08119
1004.47002,0.45364
1004.47795,4.36119
1004.48588,0.44359
1004.49381,0.68036
1004.50174,0.23187
1004.50967,0.21301
1004.51760,1.18918
1004.52553,0.15458
1004.53346,1.01398
1004.54139,2.73535
1004.54932,0.21510
1004.55725,0.04886
1004.56518,2.77274
1004.57311,0.31656
1004.58104,0.00469
1004.58897,1.10630
1004.59690,0.02928
1004.60483,0.31830
1004.61276,0.17834
1004.62069,0.00106
1004.62862,1.21694
1004.63655,0.83169
1004.64448,0.44073
1004.65241,1.07390
1004.66034,0.65034
1004.66827,0.29825
1004.67620,2.14161
1004.68413,1.18569
1004.69206,0.33557
1004.69999,0.00365
1004.70792,1.77634
1004.71585,0.24694
1004.72378,1.55128
1004.73171,3.78150
1004.73964,0.16303
1004.74757,0.14854
1004.75550,0.02730
1004.76343,0.53887
1004.77136,1.13879
1004.77929,0.82485
1004.78722,1.74230
1004.79515,0.46291
1004.80308,3.82420
1004.81101,1.46027
1004.81894,0.35188
1004.82687,0.02416
1004.83480,0.64096
1004.84273,1.01175
1004.85066,0.89210
1004.85859,1.57197
1004.86652,1.41922
1004.87445,0.30496
1004.88238,0.40437
1004.89032,0.99456
1004.89825,1.91576
1004.90618,0.19438
1004.91411,0.83390
1004.92204,1.05312
1004.92997,3.37117
1004.93790,2.54277
1004.94583,0.50585
1004.95376,0.11604
1004.96169,1.19664
1004.96962,0.44622
1004.97755,0.26365
1004.98548,0.32680
1004.99341,0.62294
1005.00134,0.17127
1005.00927,0.10659
1005.01720,0.51304
1005.02513,0.47094
1005.03306,0.52729
1005.04099,1.38406
1005.04892,0.17122
1005.05685,1.19498
1005.06478,1.73872
1005.07271,0.08180
1005.08064,0.55312
1005.08857,0.08344
1005.09650,0.18455
1005.10443,0.18362
1005.11236,0.94324
1005.12029,0.57222
1005.12822,1.48297
1005.13615,0.07841
1005.14408,0.24401
1005.15201,0.92986
1005.15994,0.25058
1005.16787,2.13327
1005.17580,0.98260
1005.18373,0.20044
1005.19166,0.58599
1005.19959,0.72177
1005.20752,0.70781
1005.21545,0.46365
1005.22338,0.52654
1005.23131,0.93920
1005.23924,3.74732
1005.24717,0.60558
1005.25510,2.78805
1005.26303,0.07866
1005.27096,0.24034
1005.27889,0.51470
1005.28682,0.21025
1005.29475,1.01411
1005.30268,0.01874
1005.31061,0.68432
1005.31854,1.22804
1005.32647,0.49652
1005.33440,2.02300
1005.34233,0.68052
1005.35026,0.21815
1005.35819,0.05649
1005.36612,0.32363
1005.37405,1.24839
1005.38198,0.37461
1005.38991,1.70155
1005.39784,0.71737
1005.40577,4.60873
1005.41370,0.40783
1005.42163,0.61305
1005.42956,0.04538
1005.43749,0.53463
1005.44542,0.04461
1005.45335,4.78673
1005.46128,1.63895
1005.46921,0.01489
1005.47714,1.15068
1005.48507,1.86279
1005.49300,2.29045
1005.50093,0.87365
1005.50886,0.40557
1005.51679,1.19110
1005.52472,2.83945
1005.53265,0.11841
1005.54058,1.59640
1005.54851,5.34276
1005.55644,0.89519
1005.56437,1.57267
1005.57230,1.19936
1005.58024,0.21730
1005.58817,0.59578
1005.59610,0.13356
1005.60403,0.06624
1005.61196,1.38877
1005.61989,0.50016
1005.62782,0.14457
1005.63575,0.80355
1005.64368,0.15028
1005.65161,1.58470
1005.65954,0.23383
1005.66747,2.85356
1005.67540,2.68569
1005.68333,0.33268
1005.69126,0.49843
1005.69919,1.39871
1005.70712,0.58391
1005.71505,0.96629
1005.72298,1.67427
1005.73091,2.02293
1005.73884,0.36546
1005.74677,0.48440
1005.75470,0.58291
1005.76263,1.52676
1005.77056,0.76279
1005.77849,1.21333
1005.78642,1.14470
1005.79435,0.03153
1005.80228,3.61803
1005.81021,0.23149
1005.81814,0.41774
1005.82607,1.30188
1005.83400,0.32732
1005.84193,0.92180
1005.84986,1.26041
1005.85779,0.38373
1005.86572,1.20678
1005.87365,0.99420
1005.88158,0.65269
1005.88951,0.61065
1005.89744,1.09186
1005.90537,1.24281
1005.91330,0.84442
1005.92123,0.00047
1005.92916,1.27849
1005.93709,0.22907
1005.94502,0.45009
1005.95295,0.08580
1005.96088,0.70309
1005.96881,0.79427
1005.97674,1.25002
1005.98467,0.90800
1005.99260,0.44873
1006.00053,0.96904
1006.00846,0.99348
1006.01639,0.04519
1006.02432,1.88833
1006.03225,1.19419
1006.04018,1.08006
1006.04811,0.40019
1006.05604,1.50614
1006.06397,2.98214
1006.07190,0.73002
1006.07983,0.71997
1006.08776,2.39799
1006.09569,0.16473
1006.10362,1.46610
1006.11155,0.02912
1006.11948,0.96471
1006.12741,2.53814
1006.13534,2.59188
1006.14327,0.89996
1006.15120,0.07650
1006.15913,0.59708
1006.16706,0.05511
1006.17499,0.50923
1006.18292,0.49042
1006.19085,0.20343
1006.19878,1.34922
1006.20671,0.37313
1006.21464,0.17722
1006.22257,0.11949
1006.23050,0.56940
1006.23843,0.33300
1006.24636,0.01281
1006.25429,0.55619
1006.26222,1.34028
1006.27016,1.33674
1006.27809,0.00194
1006.28602,0.95787
1006.29395,0.81738
1006.30188,0.17619
1006.30981,0.87049
1006.31774,0.87763
1006.32567,1.28984
1006.33360,1.90581
1006.34153,0.80530
1006.34946,0.09219
1006.35739,0.10479
1006.36532,1.28299
1006.37325,1.73679
1006.38118,1.82311
1006.38911,0.10431
1006.39704,3.22462
1006.40497,1.80918
1006.41290,0.93577
1006.42083,0.42891
1006.42876,0.87173
1006.43669,2.98111
1006.44462,0.91204
1006.45255,4.31287
1006.46048,0.98446
1006.46841,0.21618
1006.47634,0.15077
1006.48427,0.84245
1006.49220,2.68144
1006.50013,2.56802
1006.50806,3.45180
1006.51599,0.82843
1006.52392,2.08022
1006.53185,2.75002
1006.53978,1.72844
1006.54771,0.76943
1006.55564,0.31832
1006.56357,0.93426
1006.57150,0.76211
1006.57943,0.25450
1006.58736,0.53672
1006.59529,0.37963
1006.60322,0.56483
1006.61115,0.30251
1006.61908,0.83496
1006.62701,0.79335
1006.63494,2.57987
1006.64287,2.31754
1006.65080,0.47705
1006.65873,0.14130
1006.66666,0.31619
1006.67459,1.92923
1006.68252,1.47090
1006.69045,0.60817
1006.69838,0.75389
1006.70631,3.28858
1006.71424,0.02571
1006.72217,1.28762
1006.73010,0.13138
1006.73803,2.02953
1006.74596,1.23374
1006.75389,0.02331
1006.76182,1.04913
1006.76975,0.39225
1006.77768,3.03144
1006.78561,2.38424
1006.79354,0.75942
1006.80147,3.40690
1006.80940,2.03655
1006.81733,0.82028
1006.82526,2.58244
1006.83319,0.00973
1006.84112,0.10843
1006.84905,0.07006
1006.85698,0.55265
1006.86491,0.23580
1006.87284,2.87613
1006.88077,1.96322
1006.88870,0.04348
1006.89663,0.68654
1006.90456,1.32349
1006.91249,1.07987
1006.92042,1.04838
1006.92835,2.62557
1006.93628,1.60347
1006.94421,2.09938
1006.95214,0.66137
1006.96008,0.26698
1006.96801,1.18550
1006.97594,0.07594
1006.98387,1.04855
1006.99180,1.19553
1006.99973,1.47570
1007.00766,1.43780
1007.01559,0.19838
1007.02352,0.96796
1007.03145,3.86793
1007.03938,0.20100
1007.04731,1.36975
1007.05524,0.94499
1007.06317,0.29523
1007.07110,0.03909
1007.07903,0.19366
1007.08696,1.22063
1007.09489,1.84862
1007.10282,1.72396
1007.11075,0.59415
1007.11868,0.23907
1007.12661,1.05644
1007.13454,0.50424
1007.14247,0.84076
1007.15040,1.03025
1007.15833,0.44353
1007.16626,1.91470
1007.17419,0.20770
1007.18212,0.43954
1007.19005,0.05862
1007.19798,0.02077
1007.20591,1.53482
1007.21384,0.21189
1007.22177,2.11067
1007.22970,3.38588
1007.23763,3.21167
1007.24556,2.08231
1007.25349,1.56027
1007.26142,0.60951
1007.26935,2.51721
1007.27728,2.04303
1007.28521,6.29721
1007.29314,1.47607
1007.30107,3.05229
1007.30900,0.38427
1007.31693,1.54311
1007.32486,1.07700
1007.33279,1.64432
1007.34072,1.25265
1007.34865,5.70546
1007.35658,0.17773
1007.36451,0.82401
1007.37244,0.10226
1007.38037,2.25625
1007.38830,3.55257
1007.39623,0.40128
1007.40416,5.93263
1007.41209,2.82235
1007.42002,1.84859
1007.42795,1.42090
1007.43588,0.42782
1007.44381,1.99430
1007.45174,0.38198
1007.45967,0.45852
1007.46760,1.85399
1007.47553,1.02119
1007.48346,1.22686
1007.49139,1.57805
1007.49932,0.00786
1007.50725,0.10205
1007.51518,0.68113
1007.52311,3.28422
1007.53104,1.66671
1007.53897,1.32340
1007.54690,0.53733
1007.55483,0.36333
1007.56276,0.08949
1007.57069,3.27168
1007.57862,2.99897
1007.58655,1.19675
1007.59448,0.10037
1007.60241,0.41873
1007.61034,0.54840
1007.61827,0.66648
1007.62620,0.28853
1007.63413,2.58876
1007.64206,4.29177
1007.65000,0.00009
1007.65793,3.87139
1007.66586,0.25548
1007.67379,3.63731
1007.68172,1.52771
1007.68965,2.19844
1007.69758,4.24315
1007.70551,2.89804
1007.71344,1.74560
1007.72137,0.61949
1007.72930,0.82306
1007.73723,1.45486
1007.74516,6.65049
1007.75309,10.09169
1007.76102,2.00579
1007.76895,3.52266
1007.77688,1.42803
1007.78481,1.66678
1007.79274,2.43036
1007.80067,1.93834
1007.80860,1.80016
1007.81653,1.58940
1007.82446,3.13208
1007.83239,2.18559
1007.84032,1.50971
1007.84825,5.36910
1007.85618,0.18783
1007.86411,0.27627
1007.87204,0.00978
1007.87997,7.54411
1007.88790,0.74731
1007.89583,1.55624
1007.90376,3.49119
1007.91169,2.82868
1007.91962,2.68510
1007.92755,5.63163
1007.93548,6.73693
1007.94341,0.10868
1007.95134,2.83864
1007.95927,1.96289
1007.96720,8.63425
1007.97513,0.28778
1007.98306,4.13364
1007.99099,0.42239
1007.99892,1.90881
1008.00685,0.60178
1008.01478,0.06141
1008.02271,5.25021
1008.03064,3.19345
1008.03857,0.05319
1008.04650,0.12805
1008.05443,3.47448
1008.06236,2.46369
1008.07029,2.20878
1008.07822,3.48894
1008.08615,0.09816
1008.09408,5.98552
1008.10201,0.80356
1008.10994,2.65765
1008.11787,10.19252
1008.12580,5.55275
1008.13373,1.59866
1008.14166,2.06573
1008.14959,0.48747
1008.15752,5.65433
1008.16545,7.23716
1008.17338,0.06101
1008.18131,1.33774
1008.18924,3.94652
1008.19717,0.83609
1008.20510,4.10698
1008.21303,2.77438
1008.22096,13.16463
1008.22889,0.81592
1008.23682,0.18028
1008.24475,3.14111
1008.25268,1.84302
1008.26061,3.40773
1008.26854,16.27454
1008.27647,5.63579
1008.28440,1.75067
1008.29233,11.74942
1008.30026,0.98268
1008.30819,4.42524
1008.31612,1.08695
1008.32405,1.72207
1008.33198,6.20698
1008.33992,0.54508
1008.34785,1.83228
1008.35578,5.71658
1008.36371,2.67991
1008.37164,1.82245
1008.37957,5.90156
1008.38750,3.40414
1008.39543,2.28197
1008.40336,1.01970
1008.41129,5.91693
1008.41922,1.98030
1008.42715,0.20154
1008.43508,3.52199
1008.44301,13.57390
1008.45094,2.61859
1008.45887,1.97959
1008.46680,4.16315
1008.47473,0.61938
1008.48266,0.34737
1008.49059,4.15205
1008.49852,1.35741
1008.50645,2.91714
1008.51438,5.10043
1008.52231,2.16777
1008.53024,0.39195
1008.53817,1.43387
1008.54610,14.63585
1008.55403,3.10009
1008.56196,8.77261
1008.56989,0.36088
1008.57782,0.78372
1008.58575,12.41779
1008.59368,7.19765
1008.60161,9.08418
1008.60954,10.63099
1008.61747,1.39996
1008.62540,1.68887
1008.63333,2.45131
1008.64126,1.99893
1008.64919,1.03680
1008.65712,1.26463
1008.66505,0.68879
1008.67298,5.04073
1008.68091,2.15616
1008.68884,1.36712
1008.69677,2.25239
1008.70470,8.03036
1008.71263,15.12952
1008.72056,1.17312
1008.72849,0.08085
1008.73642,1.23671
1008.74435,2.37402
1008.75228,6.00949
1008.76021,8.19331
1008.76814,3.93997
1008.77607,3.78171
1008.78400,4.70296
1008.79193,5.46072
1008.79986,2.36922
1008.80779,15.47353
1008.81572,0.50563
1008.82365,0.15557
1008.83158,4.66230
1008.83951,6.53717
1008.84744,0.15511
1008.85537,0.00563
1008.86330,1.56995
1008.87123,3.51917
1008.87916,11.83200
1008.88709,0.60993
1008.89502,12.22194
1008.90295,10.91776
1008.91088,0.40337
1008.91881,3.10099
1008.92674,3.26408
1008.93467,4.82516
1008.94260,12.08533
1008.95053,14.18539
1008.95846,2.80898
1008.96639,6.53844
1008.97432,5.17033
1008.98225,12.29775
1008.99018,0.42093
1008.99811,28.04528
1009.00604,13.81830
1009.01397,1.97291
1009.02190,3.44748
1009.02984,3.22782
1009.03777,5.88867
1009.04570,11.32624
1009.05363,3.43529
1009.06156,0.01541
1009.06949,5.80444
1009.07742,6.11552
1009.08535,0.77559
1009.09328,3.36943
1009.10121,2.36488
1009.10914,1.24637
1009.11707,0.21427
1009.12500,10.45210
1009.13293,6.67982
1009.14086,12.36437
1009.14879,4.91029
1009.15672,4.40528
1009.16465,1.68592
1009.17258,21.01874
1009.18051,7.61400
1009.18844,5.90195
1009.19637,2.20190
1009.20430,6.54227
1009.21223,5.48253
1009.22016,0.60007
1009.22809,19.37826
1009.23602,5.64481
1009.24395,1.27514
1009.25188,1.38089
1009.25981,3.00139
1009.26774,1.08083
1009.27567,1.17431
1009.28360,2.25344
1009.29153,8.55118
1009.29946,0.35151
1009.30739,2.57174
1009.31532,2.33389
1009.32325,1.77059
1009.33118,2.43082
1009.33911,3.69011
1009.34704,11.73004
1009.35497,5.32292
1009.36290,0.68446
1009.37083,4.82062
1009.37876,1.14512
1009.38669,1.38628
1009.39462,4.51725
1009.40255,0.29754
1009.41048,7.08245
1009.41841,2.05481
1009.42634,2.72275
1009.43427,1.44007
1009.44220,2.43367
1009.45013,0.51009
1009.45806,1.02183
1009.46599,6.36570
1009.47392,1.79971
1009.48185,5.71260
1009.48978,0.92298
1009.49771,0.67727
1009.50564,0.53743
1009.51357,0.89403
1009.52150,0.68142
1009.52943,10.87567
1009.53736,1.55733
1009.54529,2.44599
1009.55322,0.71949
1009.56115,2.24846
1009.56908,3.46116
1009.57701,0.25252
1009.58494,6.55522
1009.59287,1.43655
1009.60080,1.48220
1009.60873,1.96820
1009.61666,0.50097
1009.62459,2.88943
1009.63252,1.98119
1009.64045,4.32292
1009.64838,0.33459
1009.65631,0.37906
1009.66424,1.29964
1009.67217,9.52755
1009.68010,3.27098
1009.68803,0.50846
1009.69596,7.10928
1009.70389,4.27376
1009.71182,1.37099
1009.71976,0.75032
1009.72769,0.17645
1009.73562,8.31111
1009.74355,0.66116
1009.75148,2.10875
1009.75941,4.33540
1009.76734,10.36789
1009.77527,1.21235
1009.78320,1.46210
1009.79113,2.37645
1009.79906,5.83717
1009.80699,0.17254
1009.81492,0.37754
1009.82285,9.04104
1009.83078,3.42954
1009.83871,2.67939
1009.84664,0.26054
1009.85457,1.56776
1009.86250,1.79073
1009.87043,0.85564
1009.87836,1.52314
1009.88629,4.52041
1009.89422,0.16924
1009.90215,1.02111
1009.91008,4.44937
1009.91801,2.29862
1009.92594,2.70283
1009.93387,1.71744
1009.94180,4.96859
1009.94973,3.70322
1009.95766,1.21459
1009.96559,0.27824
1009.97352,0.18719
1009.98145,1.49796
1009.98938,4.54851
1009.99731,0.16637
1010.00524,2.86571
1010.01317,2.30966
1010.02110,0.16877
1010.02903,2.61539
1010.03696,4.69773
1010.04489,2.89129
1010.05282,0.24812
1010.06075,1.78223
1010.06868,1.07247
1010.07661,5.70130
1010.08454,1.13176
1010.09247,0.95681
1010.10040,0.73973
1010.10833,0.82887
1010.11626,0.13804
1010.12419,2.53096
1010.13212,1.47636
1010.14005,0.92882
1010.14798,1.31615
1010.15591,1.30985
1010.16384,0.68982
1010.17177,2.14163
1010.17970,1.76072
1010.18763,0.08170
1010.19556,1.77626
1010.20349,2.03577
1010.21142,1.81706
1010.21935,1.35468
1010.22728,0.55160
1010.23521,1.15291
1010.24314,0.74216
1010.25107,2.15656
1010.25900,2.05224
1010.26693,1.45629
1010.27486,3.36571
1010.28279,3.60660
1010.29072,2.18874
1010.29865,0.11482
1010.30658,0.22665
1010.31451,4.54601
1010.32244,0.52772
1010.33037,7.25442
1010.33830,0.15224
1010.34623,0.37138
1010.35416,0.56450
1010.36209,0.86462
1010.37002,3.23397
1010.37795,1.36866
1010.38588,0.50597
1010.39381,2.27070
1010.40174,4.46196
1010.40968,1.41068
1010.41761,4.48214
1010.42554,3.45328
1010.43347,0.63030
1010.44140,4.25888
1010.44933,0.59095
1010.45726,1.32496
1010.46519,6.58925
1010.47312,1.01937
1010.48105,4.89228
1010.48898,0.47473
1010.49691,0.49031
1010.50484,9.15413
1010.51277,1.92924
1010.52070,0.37679
1010.52863,3.01725
1010.53656,0.32010
1010.54449,0.21527
1010.55242,2.45165
1010.56035,0.43981
1010.56828,1.23723
1010.57621,0.39852
1010.58414,0.01813
1010.59207,0.37020
1010.60000,1.62660
1010.60793,1.58615
1010.61586,0.88540
1010.62379,0.04003
1010.63172,0.21334
1010.63965,2.76044
1010.64758,1.94172
1010.65551,0.48878
1010.66344,2.73698
1010.67137,0.55990
1010.67930,1.40211
1010.68723,1.92313
1010.69516,1.88378
1010.70309,1.35107
1010.71102,0.83048
1010.71895,0.86227
1010.72688,0.57992
1010.73481,2.85334
1010.74274,0.27224
1010.75067,0.26917
1010.75860,0.77364
1010.76653,0.07129
1010.77446,1.68163
1010.78239,3.55166
1010.79032,0.94024
1010.79825,0.87828
1010.80618,1.00597
1010.81411,1.66864
1010.82204,0.18239
1010.82997,0.02874
1010.83790,0.70402
1010.84583,0.32265
1010.85376,0.83298
1010.86169,1.27020
1010.86962,1.98567
1010.87755,1.11782
1010.88548,0.27626
1010.89341,0.79123
1010.90134,0.83628
1010.90927,2.98594
1010.91720,1.58846
1010.92513,1.90964
1010.93306,0.61534
1010.94099,1.33517
1010.94892,0.30383
1010.95685,2.37075
1010.96478,0.26172
1010.97271,2.10517
1010.98064,0.67803
1010.98857,0.58528
1010.99650,0.14457
1011.00443,1.30423
1011.01236,0.46602
1011.02029,4.15202
1011.02822,0.33799
1011.03615,0.66821
1011.04408,0.25389
1011.05201,1.17780
1011.05994,0.12474
1011.06787,4.30818
1011.07580,0.42746
1011.08373,3.62900
1011.09166,0.14319
1011.09960,0.52766
1011.10753,0.79980
1011.11546,0.09518
1011.12339,2.62777
1011.13132,9.55909
1011.13925,1.94823
1011.14718,0.96451
1011.15511,0.36827
1011.16304,6.96892
1011.17097,4.62683
1011.17890,0.49899
1011.18683,1.10208
1011.19476,0.99228
1011.20269,2.33645
1011.21062,0.66461
1011.21855,1.96733
1011.22648,2.55205
1011.23441,2.28650
1011.24234,0.90302
1011.25027,5.79704
1011.25820,1.36348
1011.26613,0.15700
1011.27406,0.12538
1011.28199,1.19437
1011.28992,0.38032
1011.29785,1.81808
1011.30578,2.19072
1011.31371,0.32692
1011.32164,4.79474
1011.32957,1.42114
1011.33750,2.82835
1011.34543,0.49516
1011.35336,0.02008
1011.36129,1.47752
1011.36922,3.14677
1011.37715,2.49409
1011.38508,9.05323
1011.39301,3.39363
1011.40094,2.08810
1011.40887,1.84074
1011.41680,3.38654
1011.42473,4.16277
1011.43266,1.65114
1011.44059,3.50914
1011.44852,0.05997
1011.45645,1.62439
1011.46438,0.30033
1011.47231,6.03275
1011.48024,1.75770
1011.48817,0.09678
1011.49610,0.31945
1011.50403,0.15333
1011.51196,5.28795
1011.51989,1.44377
1011.52782,4.38450
1011.53575,5.34081
1011.54368,0.68177
1011.55161,3.26556
1011.55954,0.46104
1011.56747,0.03769
1011.57540,0.00076
1011.58333,0.38225
1011.59126,2.07851
1011.59919,0.38207
1011.60712,0.42138
1011.61505,0.90566
1011.62298,1.96995
1011.63091,0.57564
1011.63884,0.35038
1011.64677,3.96327
1011.65470,0.50020
1011.66263,1.04090
1011.67056,1.38138
1011.67849,1.32501
1011.68642,0.89458
1011.69435,0.89940
1011.70228,2.49691
1011.71021,0.05160
1011.71814,2.91906
1011.72607,1.97316
1011.73400,1.20507
1011.74193,0.58162
1011.74986,0.57327
1011.75779,0.06770
1011.76572,2.65954
1011.77365,1.75317
1011.78158,1.20397
1011.78952,2.24878
1011.79745,0.01102
1011.80538,0.87032
1011.81331,1.97457
1011.82124,1.35474
1011.82917,4.50537
1011.83710,0.60373
1011.84503,1.54154
1011.85296,0.61240
1011.86089,0.58864
1011.86882,0.08437
1011.87675,2.59354
1011.88468,0.22895
1011.89261,3.94108
1011.90054,1.85428
1011.90847,4.57900
1011.91640,0.98662
1011.92433,1.28005
1011.93226,1.70007
1011.94019,0.26991
1011.94812,0.03699
1011.95605,0.72147
1011.96398,0.21014
1011.97191,0.07238
1011.97984,0.68963
1011.98777,1.00782
1011.99570,1.61938
1012.00363,0.11951
1012.01156,0.81845
1012.01949,4.73793
1012.02742,2.53316
1012.03535,3.98318
1012.04328,1.19074
1012.05121,0.92366
1012.05914,2.26048
1012.06707,0.60879
1012.07500,2.06991
1012.08293,1.87176
1012.09086,0.32740
1012.09879,0.57741
1012.10672,1.03962
1012.11465,1.51084
1012.12258,0.83509
1012.13051,0.56185
1012.13844,2.07181
1012.14637,0.77242
1012.15430,0.48555
1012.16223,0.09371
1012.17016,0.16195
1012.17809,0.03118
1012.18602,1.15799
1012.19395,1.19757
1012.20188,0.35142
1012.20981,0.45361
1012.21774,0.70753
1012.22567,2.13220
1012.23360,0.51121
1012.24153,0.39650
1012.24946,1.56152
1012.25739,0.85670
1012.26532,3.08200
1012.27325,1.03712
1012.28118,0.47143
1012.28911,0.39238
1012.29704,0.18654
1012.30497,0.60107
1012.31290,0.82441
1012.32083,0.04952
1012.32876,0.30797
1012.33669,0.56881
1012.34462,1.34005
1012.35255,1.44810
1012.36048,1.19209
1012.36841,0.63170
1012.37634,0.10128
1012.38427,3.25887
1012.39220,0.03337
1012.40013,1.59929
1012.40806,0.51047
1012.41599,0.64767
1012.42392,1.25885
1012.43185,0.58551
1012.43978,0.20239
1012.44771,1.05828
1012.45564,0.20750
1012.46357,1.35498
1012.47150,0.80012
1012.47944,1.29925
1012.48737,0.34394
1012.49530,1.02386
1012.50323,0.13211
1012.51116,0.15920
1012.51909,0.19098
1012.52702,0.35394
1012.53495,0.18903
1012.54288,0.31537
1012.55081,0.96225
1012.55874,0.14863
1012.56667,2.29266
1012.57460,1.41004
1012.58253,1.08239
1012.59046,0.07136
1012.59839,0.77586
1012.60632,0.07270
1012.61425,1.46644
1012.62218,0.23214
1012.63011,2.62708
1012.63804,3.11874
1012.64597,0.11676
1012.65390,0.89063
1012.66183,1.61498
1012.66976,1.02250
1012.67769,0.84015
1012.68562,0.75330
1012.69355,0.38104
1012.70148,0.36036
1012.70941,1.18598
1012.71734,0.43752
1012.72527,1.54861
1012.73320,3.29900
1012.74113,0.16039
1012.74906,0.30834
1012.75699,0.22852
1012.76492,5.41432
1012.77285,5.35626
1012.78078,1.57054
1012.78871,2.18985
1012.79664,1.08116
1012.80457,6.16936
1012.81250,3.37580
1012.82043,0.31432
1012.82836,0.60638
1012.83629,1.89168
1012.84422,1.09799
1012.85215,2.45018
1012.86008,3.43169
1012.86801,1.69243
1012.87594,2.01631
1012.88387,1.30064
1012.89180,1.01702
1012.89973,1.43551
1012.90766,0.76516
1012.91559,1.51834
1012.92352,0.15248
1012.93145,0.30435
1012.93938,0.52308
1012.94731,1.31997
1012.95524,0.92515
1012.96317,9.29957
1012.97110,2.25064
1012.97903,4.98386
1012.98696,0.08801
1012.99489,1.07782
1013.00282,1.50532
1013.01075,2.01293
1013.01868,9.17953
1013.02661,2.05786
1013.03454,3.49760
1013.04247,2.20834
1013.05040,1.59851
1013.05833,10.00962
1013.06626,3.04577
1013.07419,0.76721
1013.08212,5.10544
1013.09005,1.97821
1013.09798,0.46608
1013.10591,0.44224
1013.11384,3.02068
1013.12177,0.45230
1013.12970,1.52188
1013.13763,1.27568
1013.14556,1.18924
1013.15349,0.16223
1013.16142,2.78306
1013.16936,1.26671
1013.17729,1.10083
1013.18522,0.91365
1013.19315,1.70295
1013.20108,0.80475
1013.20901,2.47799
1013.21694,1.30637
1013.22487,2.94136
1013.23280,2.96498
1013.24073,0.02592
1013.24866,3.49467
1013.25659,3.35776
1013.26452,0.83774
1013.27245,3.55044
1013.28038,0.01799
1013.28831,0.17386
1013.29624,1.24125
1013.30417,1.58160
1013.31210,1.30753
1013.32003,1.82019
1013.32796,0.27751
1013.33589,5.49329
1013.34382,8.06526
1013.35175,2.26555
1013.35968,1.17528
1013.36761,0.99789
1013.37554,2.57683
1013.38347,1.13742
1013.39140,0.15299
1013.39933,0.00823
1013.40726,7.78683
1013.41519,0.67249
1013.42312,2.56773
1013.43105,7.26077
1013.43898,0.35514
1013.44691,3.71248
1013.45484,1.36182
1013.46277,1.20226
1013.47070,2.56328
1013.47863,2.10314
1013.48656,5.78470
1013.49449,2.89543
1013.50242,0.54321
1013.51035,1.85979
1013.51828,0.65925
1013.52621,0.80666
1013.53414,1.90462
1013.54207,0.31629
1013.55000,2.43425
1013.55793,2.40379
1013.56586,4.19939
1013.57379,0.05926
1013.58172,0.66208
1013.58965,0.15204
1013.59758,2.03737
1013.60551,0.48920
1013.61344,1.41676
